,brand,item_name,min_price,max_price,min_product_size,max_product_size,store,product_size,unit,price,special_price,substitution,substitute_brand,substitute_productname,url
346,Golden Circle,Cordial fruit cup crush,3,4,2000,2000,Merrylands,2000,ml,5,4,1,Golden Circle,Cordial Fruit Cup,https://www.coles.com.au/product/golden-circle-cordial-fruit-cup-cordial-2l-219245
347,Golden Circle,Fruit Cup fruit drink,3,3,2000,2000,East Village,2000,ml,5,4,1,Golden Circle,Cordial Fruit Cup,https://www.coles.com.au/product/golden-circle-cordial-fruit-cup-cordial-2l-219245
348,Golden Circle,Fruit Cup fruit drink,3,3,2000,2000,Merrylands,2000,ml,5,4,1,Golden Circle,Cordial Fruit Cup,https://www.coles.com.au/product/golden-circle-cordial-fruit-cup-cordial-2l-219245
349,Great Ocean Rd,Chocolate flavoured milk,3.85,3.85,2000,2000,East Village,2000,ml,5.35,,,,,https://www.coles.com.au/product/great-ocean-road-chocolate-flavoured-milk-2l-9321230
350,Great Ocean Rd,Chocolate flavoured milk,3.85,3.85,2000,2000,Merrylands,2000,ml,5.35,,,,,https://www.coles.com.au/product/great-ocean-road-chocolate-flavoured-milk-2l-9321230
351,Great Temptations,Gluten Free Orange & Poppy Seed Muffins,5,5,180,180,East Village,,,,,,,,
352,Great Temptations,Gluten Free Orange & Poppy Seed Muffins,5,5,180,180,Merrylands,,,,,,,,
353,Hanabi,Pineapple cut squid,14.95,14.95,1000,1000,East Village,1000,g,14,12,1,I&J,The Finest Frozen Squid Tubes,https://www.coles.com.au/product/iandj-the-finest-frozen-squid-tubes-1kg-3580202
354,Hanabi,Pineapple cut squid,14.95,14.95,1000,1000,Merrylands,1000,g,14,12,1,I&J,The Finest Frozen Squid Tubes,https://www.coles.com.au/product/iandj-the-finest-frozen-squid-tubes-1kg-3580202
355,Hans,Pork Ham Steaks,4,4,300,300,East Village,,,,,,,,
356,Hans,Pork Ham Steaks,4,4,300,300,Merrylands,,,,,,,,
357,Helgas,Gluten Free Traditional White Rolls,7,7,320,320,East Village,,,,,,,,
358,Helgas,Gluten Free Traditional White Rolls,7,7,320,320,Merrylands,,,,,,,,
359,Helgas,Gluten Free Traditional Wholemeal Bread,7,7,500,500,East Village,500,g,7.5,6.7,,,,https://www.coles.com.au/product/helga's-gluten-free-traditional-wholemeal-bread-500g-3237957
360,Helgas,Gluten Free Traditional Wholemeal Bread,7,7,500,500,Merrylands,500,g,7.5,6.7,,,,https://www.coles.com.au/product/helga's-gluten-free-traditional-wholemeal-bread-500g-3237957
361,Heritage Mill,Quick Oats,3.5,3.5,1000,1000,East Village,1800,g,3.1,,1,Coles,Quick Oats,https://www.coles.com.au/product/coles-quick-oats-1.8kg-4972412
362,Heritage Mill,Quick Oats,3.5,3.5,1000,1000,Merrylands,1000,g,6.5,,1,Uncle Tobys,Quick Oats Porridge,https://www.coles.com.au/product/uncle-tobys-quick-oats-porridge-1kg-152009
363,Hillview,Cheese Block,8,8,1000,1000,East Village,1000,g,14,,1,Coles,Dairy Tasty Cheese,https://www.coles.com.au/product/coles-dairy-cheese-tasty-1kg-287609
364,Hillview,Cheese Block,8,8,1000,1000,Merrylands,1000,g,14,,1,Coles,Dairy Cheese Tasty,https://www.coles.com.au/product/coles-dairy-cheese-tasty-1kg-287609
365,Hillview,Cheese Slices Reduced Fat,3.9,3.9,500,500,East Village,432,g,9,7,1,DairyLea,Less Fat Light Cheese Slices 24 Pack,https://www.coles.com.au/product/dairylea-less-fat-light-cheese-slices-24-pack-432g-6679678
366,Hillview,Cheese Slices Reduced Fat,3.9,3.9,500,500,Merrylands,432,g,9,7,1,DairyLea,Less Fat Light Cheese Slices 24 Pack,https://www.coles.com.au/product/dairylea-less-fat-light-cheese-slices-24-pack-432g-6679678
367,I & J,Fish Fillets Beer Battered,11,11,1030,1030,East Village,1030,g,13,,1,I&J,Beer Batter Wild Caught Fish Fillets,https://www.coles.com.au/product/iandj-beer-batter-wild-caught-fish-fillets-1.03kg-3615748
368,I & J,Fish Fillets Beer Battered,11,11,1030,1030,Merrylands,1030,g,13,,1,I&J,I&J Beer Batter Wild Caught Fish Fillets,https://www.coles.com.au/product/iandj-beer-batter-wild-caught-fish-fillets-1.03kg-3615748
369,I&J,The Finest Frozen Basa Fillets,9,9,1000,1000,East Village,1000,g,9,,,,,https://www.coles.com.au/product/iandj-the-finest-frozen-basa-fillets-1kg-3580100
370,I&J,The Finest Frozen Basa Fillets,9,9,1000,1000,Merrylands,1000,g,9,,,,,https://www.coles.com.au/product/iandj-the-finest-frozen-basa-fillets-1kg-3580100
371,I&J,The Finest Frozen Squid Tubes,12,12,1000,1000,East Village,1000,g,14,12,,,,https://www.coles.com.au/product/iandj-the-finest-frozen-squid-tubes-1kg-3580202
372,I&J,The Finest Frozen Squid Tubes,12,12,1000,1000,Merrylands,1000,g,14,12,,,,https://www.coles.com.au/product/iandj-the-finest-frozen-squid-tubes-1kg-3580202
373,Inghams,Chicken Drumsticks bagged,9,9,2000,2000,East Village,1600,g,7.2,,1,Coles,RSPCA Approved Chicken Drumsticks Large Pack,https://www.coles.com.au/product/coles-rspca-approved-chicken-drumsticks-large-pack-approx.-1.6kg-2923835
374,Inghams,Chicken Drumsticks bagged,9,9,2000,2000,Merrylands,2000,g,8,,1,Coles,RSPCA Approved Chicken Drumsticks,https://www.coles.com.au/product/coles-rspca-approved-chicken-drumsticks-2kg-2263260
375,Inghams,Fresh whole chicken,3.9,3.9,1000,1000,East Village,1800,g,22.5,,1,Inglewood,Farms Organic Whole Chicken,https://www.coles.com.au/product/inglewood-farms-organic-whole-chicken-approx.-1.8kg-4660067
376,Inghams,Fresh whole chicken,3.9,3.9,1000,1000,Merrylands,1650,g,8.25,,1,Coles,RSPCA Approved Medium Whole Chicken,https://www.coles.com.au/product/coles-rspca-approved-medium-whole-chicken-approx.-1.65kg-2782438
377,Jase's Kitchen,Frozen Pizza Base Gluten Free 2 pack,8,8,380,380,East Village,300,g,6.4,,1,Coles,Gluten Free Pizza Base,https://www.coles.com.au/product/coles-gluten-free-pizza-base-300g-1595548
378,Jase's Kitchen,Frozen Pizza Base Gluten Free 2 pack,8,8,380,380,Merrylands,300,g,6.4,,1,Coles,Gluten Free Pizza Base,https://www.coles.com.au/product/coles-gluten-free-pizza-base-300g-1595548
379,Jordans,Crispy Oat Clusters Berry,7,7,500,500,East Village,500,g,8.5,,1,Jordans,Crispy Oat Clusters Chunky Nut,https://www.coles.com.au/product/jordans-crispy-oat-clusters-chunky-nut-500g-1315346
380,Jordans,Crispy Oat Clusters Berry,7,7,500,500,Merrylands,500,g,8.5,,1,Jordans,Crispy Oat Clusters Strawberry,https://www.coles.com.au/product/jordans-crispy-oat-clusters-strawberry-500g-1315368
381,Julian's,Pizza base 11 inch gluten free,4.99,4.99,260,260,East Village,300,g,6.4,,1,Coles,Gluten Free Pizza Base,https://www.coles.com.au/product/coles-gluten-free-pizza-base-300g-1595548
382,Julian's,Pizza base 11 inch gluten free,4.99,4.99,260,260,Merrylands,300,g,6.4,,1,Coles,Gluten Free Pizza Base,https://www.coles.com.au/product/coles-gluten-free-pizza-base-300g-1595548
383,Just 4 You,12 Extra Large Caged Eggs,3.5,3.5,700,700,East Village,700,g,4.5,,1,Farm Fresh,Cage Eggs,https://www.coles.com.au/product/farm-fresh-cage-eggs-12-pack-700g-2915961
384,Just 4 You,12 Extra Large Caged Eggs,3.5,3.5,700,700,Merrylands,,,,,,,,
385,Just Caught,Crumbed Pollock Fillets,12,12,1000,1000,East Village,,,,,,,,
386,Just Caught,Crumbed Pollock Fillets,12,12,1000,1000,Merrylands,,,,,,,,
387,Just Caught,Whiting Fillets Skin On,12,12,1000,1000,East Village,500,g,11,,1,I&J,Southern Blue Whiting Fillets,https://www.coles.com.au/product/iandj-southern-blue-whiting-fillets-500g-3754380
388,Just Caught,Whiting Fillets Skin On,12,12,1000,1000,Merrylands,500,g,11,,1,I&J,Southern Blue Whiting Fillets,https://www.coles.com.au/product/iandj-southern-blue-whiting-fillets-500g-3754380
389,La Tosca,Spinach Ricotta Tortellini,6,6,750,750,East Village,565,g,10,,1,Rana,Spinach & Ricotta Tortellini,https://www.coles.com.au/product/rana-spinach-and-ricotta-tortellini-565g-4274890
390,La Tosca,Spinach Ricotta Tortellini,6,6,750,750,Merrylands,565,g,10,,1,Rana,Spinach & Ricotta Tortellini,https://www.coles.com.au/product/rana-spinach-and-ricotta-tortellini-565g-4274890
